Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота
"муниципальное бюджетное общеобразовательное учреждение ""Лицей № 36""";Осинники;1;51;53,5987397;87,3369948
"КГУ ""Школа-лицей №59""";Нур-Султан;1;51;51,1801;71,44598
"БОУ г. Омска ""СОШ 58""";Омск;1;51;54,9848136;73,3674638
"БОУ г. Омска ""Лицей № 166""";Омск;1;51;54,9848136;73,3674638
Среднее общеобразовательное учреждение № 1 г.Душанбе;Душанбе;1;51;38,53575;68,77905
СОШ № 13 Ховолинского района Хатлонской области;Душанбе;1;51;38,53575;68,77905
"Муниципальное бюджетное общеобразовательное учреждение ""Лицей"" Дальнереченского городского округа";Дальнереченск;1;51;45,9307882;133,7316542
Средняя общеобразовательная школа Бадр Эль-Ислам;Каир;1;51;30,06263;31,24967
Каменский лицей имени Кожевина В.Е.;Каменск;1;51;48,31779;40,25948
Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2;51;53,1961009;45,1691502
Средняя общеобразовательная школа №7 с углубленным изучением отдельных предметов;Заречный;2;51;56,8103345;61,3380592
Школа Аль-Азхар провинции Шаркия для девушек;Кафр Сакр;1;51;30,793333;31,625833
Средняя общеобразовательная школа 16 г.Караганда;Караганда;1;51;49,83333;73,1658
Политехнический колледж корпорации Казахмыс г.Караганда Р.Казахстан;Караганда;1;51;49,83333;73,1658
МБОУ Каргасокская средняя общеобразовательная школа №2;Каргасок;1;51;59,05556;80,85722
Кузбасский техникум архитектуры. геодезии и строительства г.Кемерово;Кемерово;1;51;55,3909721;86,0467864
"КГУ ""Средняя школа-лицей"" отдела образования города Кокшетау";Кокшетау;1;51;53,28333;69,4
"МАОУ ""СОШ с углублённым изучением английского языка №27""";Ангарск;1;51;52,5448102;103,8885385
Алматинский государственный колледж энергетики и электронных технологий;Алматы;1;51;43,25667;76,92861
Алтыарыкский индустриальный профессиональный колледж;Алтыарык;1;51;40,391494;71,475201
КГУ общеобразовательная школа №31;Алматы;1;51;43,25667;76,92861
"КГУ ""Школа-гимназия №44 "" Турксибского района города Алматы ";Алматы;1;51;43,25667;76,92861
Коммунальное государственное учреждение Общеобразовательная школа 32 города Алматы;Алматы;1;51;43,25667;76,92861
Школа-гимназия 22 г.Алматы Р.Казахстан;Алматы;1;51;43,25667;76,92861
Алмалыкский горный профессиональный колледж г.Алмалык Р.Узбекистан;Алмалык;1;51;40,84472;69,59833
"МБОУ ""Абагинская СОШ имени А.Е. Кралина с дополнительным обучением предметов агротехнологического направления"" МР ""Амгинский улус (район)"" Республика Саха (Якутия) """;Абага;1;51;61,0638807;132,2710533
Агинская средняя школа №3;Агинское;1;51;51,1;114,53
