Учебное_заведение;Город;Число_поступающих;Средний_балл;Широта;Долгота;Расстояние;
Школа-гимназия 10 г.Усть-Каменогорск Р.Казахстан;Усть-Каменогорск;2;82;49,97143;82,60586;740
Средняя общеобразовательная школа 6 г.Юрга МБОУ;Юрга;1;82;55,7202689;84,8885516;85
Муниципальное бюджетное общеобразовательное учреждениеСредняя общеобразовательная  школа №121;Снежинск;1;82;56,085232;60,7324989;1487
Лицей Билим Инновация;Семей;2;82;50,42675;80,26669;741
коммунальное государственное учреждение Средняя общеобразовательная школа №28 ГУ Отдел образования г. Семей ВКО;Семей;1;82;50,42675;80,26669;741
Северский лицей;Северск;1;82;56,6031143;84,8809687;14
Средняя общеобразовательная школа 6 г.Сургут;Сургут;1;82;61,2539773;73,3961726;847
Гимназия 4 им.Л.Н.Толстого г.Степногорск р.Казахстан;Степногорск;1;82;52,35062;71,88161;960
Средняя школа № 32 г.Томска;Томск;1;82;56,4847036;84,9481737;0
Муниципальное общеобразовательное учреждение Лицей при ТПУ г.Томск;Томск;51;81;56,4847036;84,9481737;0
Средняя общеобразовательная школа 9 г.Семей Р.Казахстан;Семей;2;81;50,42675;80,26669;741
Профессиональное училище № 59 имени И.В. Асанова г Юрги;Юрга;1;81;55,7202689;84,8885516;85
Школа-лицей №46;Шымкент;2;81;42,3;69,6;1919
Средняя школа № 1 города Хазар;Хазар;4;81;41,9974;48,33325;3053
ФГАОУ ВО Тюменский государственный университет;Тюмень;4;81;57,1530824;65,5343118;1179
Тяжинская средняя общеобразовательная школа 2 пгт.Тяжинский;Тяжинский;2;81;56,11607;88,52279;224
Профессиональный лицей №53 г. Новокуйбышевск Самарской обл.;Новокуйбышевск;1;81;53,0995303;49,9477662;2248
МБОУ Лицей № 35 имени А. И. Герлингер г. Новокузнецка;Новокузнецк;2;81;53,7942757;87,2144046;332
Средняя общеобразовательная школа 2 г.Риддер Р.Казахстан;Риддер;3;81;51,07371953;83,94533081;605
Школа-лицей 4 им. Абая г.Сатпаев Р.Казахстан;Сатпаев;1;81;48,10042716;67,64664506;1493
Камчатский политехнический техникум г.Петропавловск-Камчатский;Петропавловск-Камчатский;1;81;53,0370213;158,6559142;4511
Средняя общеобразовательная школа 34 инновационного типа г.Павлодара Р.Казахстан;Павлодар;2;81;52,28333;76,96667;695
Инженерный лицей Новосибирского государственного технического университета;Новосибирск;5;81;55,0281016;82,9210575;206
МБОУ Лицей №23;Кемерово;5;81;55,3909721;86,0467864;139
Средняя общеобразовательная школа 74 г.Караганда Р.Казахстан;Караганда;4;81;49,83333;73,1658;1076
КГАОУ Школа космонавтики;Железногорск;3;81;52,3378753;35,3516834;3169
КГАОУ Школа космонавтики;Железногорск;3;81;56,2529346;93,532167;529
Анжеро-Судженский политехнический колледж;Анжеро-Судженск;22;81;56,0787179;86,0202207;80
Лицей 134 г.Алматы Р.Казахстан;Алматы;1;81;43,25667;76,92861;1576
МБОУ города Абакана Гимназия;Абакан;3;81;53,7223661;91,4437792;514
Среднее общеобразовательное учреждение №1 г. Вахдат Республики Таджикистан;Вахдат;4;81;38,553056;69,019722;2311
Школа-гимназия им. академика А. Мамытова;Бостери;1;81;42,660795;77,188343;1632
Большемуртинская средняя общеобразовательная школа 1 пгт Б.Мурта Красноярского края;Большая Мурта;1;80;56,94859989;93,14166455;502
Средняя общеобразовательная школа 3 г.Бийск;Бийск;8;80;52,5393683;85,2138852;439
МБОУ Лицей №15;Березовский;4;80;55,6692853;86,2744636;122
МБОУ Лицей №15;Березовский;4;80;56,9096284;60,8180256;1465
Алтайский краевой педагогический лицей-интернат ;Барнаул;1;80;53,3481145;83,7798362;356
МАОУ гимназия №2 г. Асино;Асино;3;80;56,9908444;86,1765724;94
Лицей 3 г.Иркутск;Иркутск;1;80;52,2863513;104,280655;1330
ФГБОУ ВПО Поволжский государственный технологический университет;Йошкар-Ола;1;80;56,6343763;47,8998445;2241
Частная языковая средняя общеобразовательная школа Талайе Эль-Мустакбал для юношей;Каир;1;80;30,06263;31,24967;5059
